FROM,TO,DAY,DAYS,TYPE,Title,NOTES,COLOR_CATEGORY,daterange_wiki,title_wiki,year_wiki,ru_link_wiki,source_wiki,link_wiki,developer_wiki,publisher_wiki,releasedate_wiki,genre_wiki,engine_wiki,director_wiki,artist_wiki,composer_wiki,platform_wiki,designer_wiki,writer_wiki,programmer_wiki,mode_wiki,summary_wiki,background_wiki
2024-04-04 00:00:00,2024-04-11 00:00:00,Thursday,7,dupe,The Outer Worlds: Spacer's Choice Edition,,FFD0E0E3,25 December 2023,The Outer Worlds: Spacer's Choice Edition,2023.0,https://ru.wikipedia.org/wiki/The_Outer_Worlds,https://kanobu.ru/news/v-epic-games-store-nachalas-razdacha-topovogo-izdaniya-the-outer-worlds-480040/,https://en.wikipedia.org/wiki/The_Outer_Worlds%3A_Spacer%27s_Choice_Edition,"Obsidian Entertainment, [, a, ]",Private Division,"October 25, 2019, PS4, ,, Windows, ,, Xbox One, October 25, 2019, Nintendo Switch, June 5, 2020, PS5, ,, Xbox Series X/S, March 7, 2023",Action role-playing,Unreal Engine 4,,Daniel Alpert,Justin E. Bell,,Charles Staples,Leonard Boyarsky,Mark DeGeorge,Single-player,,
2024-04-04 00:00:00,2024-04-11 00:00:00,Thursday,7,dupe,The Outer Worlds: Spacer's Choice Edition,,FFD0E0E3,4-11 April 2024,The Outer Worlds: Spacer's Choice Edition,2024.0,https://ru.wikipedia.org/wiki/The_Outer_Worlds,https://3dnews.ru/1102785/epic-games-store-ustroil-razdachu-the-outer-worlds-spacers-choice-edition-i-thief-no-rossiyskih-igrokov-ostavil-bez-podarkov,https://en.wikipedia.org/wiki/The_Outer_Worlds%3A_Spacer%27s_Choice_Edition,"Obsidian Entertainment, [, a, ]",Private Division,"October 25, 2019, PS4, ,, Windows, ,, Xbox One, October 25, 2019, Nintendo Switch, June 5, 2020, PS5, ,, Xbox Series X/S, March 7, 2023",Action role-playing,Unreal Engine 4,,Daniel Alpert,Justin E. Bell,,Charles Staples,Leonard Boyarsky,Mark DeGeorge,Single-player,,
2024-04-04 00:00:00,2024-04-11 00:00:00,Thursday,7,,Thief,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2024-03-28 00:00:00,2024-04-04 00:00:00,Thursday,7,,Islets,,FFD0E0E3,28 March - 4 April 2024,Islets,2024.0,https://ru.wikipedia.org/wiki/Islets,https://www.igromania.ru/news/136989/epic-games-store-na-sleduyuschej-nedele-besplatno-razdast-the-outer-worlds-i-thief/,https://en.wikipedia.org/wiki/Islets,,,,,,,,,,,,,,,
2024-03-21 00:00:00,2024-04-04 00:00:00,Thursday,14,pack2,World of Warships — Starter Pack: Dreadnought,Also 2021-05-05 (not listed),FFFFF2CC,,,,,,,,,,,,,,,,,,,,,
2024-03-21 00:00:00,2024-03-28 00:00:00,Thursday,7,,Call of the Wild: The Angler™,,FFD0E0E3,21-28 March 2024,Call of the Wild: The Angler,2024.0,https://ru.wikipedia.org/wiki/Call_of_the_Wild:_The_Angler?action=edit&redlink=1,https://www.igromania.ru/news/136737/v-egs-stali-besplatno-otdavat-novellu-pro-atomnuyu-evu-iz-neuyazvimogo/,,,,,,,,,,,,,,,,
2024-03-21 00:00:00,2024-03-28 00:00:00,Thursday,7,,Invincible Presents: Atom Eve,,FFD0E0E3,17-24 October 2024,Invincible Presents: Atom Eve,2024.0,https://ru.wikipedia.org/wiki/Invincible_Presents:_Atom_Eve?action=edit&redlink=1,https://www.igromania.ru/news/143494/v-egs-stali-besplatno-otdavat-igru-pro-atomnuyu-evu-iz-nepobedimogo-i-kardboard-kings/,https://en.wikipedia.org/wiki/Invincible_Presents%3A_Atom_Eve,Terrible Posture Games,Skybound Games,"November 14, 2023",,"Unreal Engine 4, [, 2, ]",Jill Murray,"Rossi Gifford, [, 1, ]",Milk & Bone,Windows,,,,Single-player,"Invincible Presents: Atom Eve is a 2023 video game developed by Terrible Posture Games and published by Skybound Games . Loosely based on Image Comics ' Invincible spin-off comic book series of the same name and its animated television series adaptation , the game tells a standalone story starring Atom Eve , as she navigates her double life as a senior year high school student and a superhero . It combines gameplay of role-playing games and visual novels with music and songs provided by Canadian electro-pop duo Milk & Bone . The game was released on November 14, 2023, and received positive reviews.",
2024-03-14 00:00:00,2024-04-13 00:00:00,Thursday,30,pack2,The Sims™ 4 - Backyard Stuff,,FFFFF2CC,,,,,,,,,,,,,,,,,,,,,
2024-03-14 00:00:00,2024-03-21 00:00:00,Thursday,7,,Deus Ex: Mankind Divided,,FFD0E0E3,14-21 March 2024,Deus Ex: Mankind Divided,2024.0,https://ru.wikipedia.org/wiki/Deus_Ex:_Mankind_Divided,https://www.igromania.ru/news/136497/v-epic-games-store-stali-besplatno-otdavat-deus-ex-mankind-divided-i-the-bridge/,https://en.wikipedia.org/wiki/Deus_Ex%3A_Mankind_Divided,"Eidos-Montréal, [, a, ]","Square Enix, [, b, ], [, c, ]","August 23, 2016, Microsoft Windows, ,, PlayStation 4, ,, Xbox One, August 23, 2016, Linux, November 3, 2016, macOS, December 12, 2017",,Dawn Engine,Jean-François Dugas,,,,Richard Knight,Mary DeMarle,,Single-player,,
2024-03-14 00:00:00,2024-03-21 00:00:00,Thursday,7,dupe,The Bridge,,FFD0E0E3,23-30 January 2020,The Bridge,2020.0,https://ru.wikipedia.org/wiki/The_Bridge_(игра)?action=edit&redlink=1,https://dtf.ru/sale/96164-v-epic-games-store-nachalas-razdacha-the-bridge-posle-nee-besplatnoy-stanet-farming-simulator-19,https://en.wikipedia.org/wiki/The_Bridge,,,,,,,,,,,,,,The Bridge may refer to:,
2024-03-07 00:00:00,2024-03-14 00:00:00,Thursday,7,,Astro Duel 2,,FFD0E0E3,7-14 March 2024,Astro Duel 2,2024.0,https://ru.wikipedia.org/wiki/Astro_Duel_2?action=edit&redlink=1,https://www.igromania.ru/news/136274/v-epic-games-store-nachali-besplatno-otdavat-ekshen-astro-duel-2-v-den-reliza/,,,,,,,,,,,,,,,,
2024-02-29 00:00:00,2024-03-07 00:00:00,Thursday,7,,Aerial_Knight's Never Yield,,FFD0E0E3,29 February - 7 March 2024,Aerial_Knight's Never Yield,2024.0,https://ru.wikipedia.org/wiki/Aerial_Knight’s_Never_Yield?action=edit&redlink=1,https://www.igromania.ru/news/136022/v-egs-nachali-besplatno-otdavat-stilnyij-ranner-aerial-knights-never-yield/,,,,,,,,,,,,,,,,
2024-02-22 00:00:00,2024-02-29 00:00:00,Thursday,7,,Super Meat Boy Forever,,FFD0E0E3,22-29 February 2024,Super Meat Boy Forever,2024.0,https://ru.wikipedia.org/wiki/Super_Meat_Boy_Forever,https://www.igromania.ru/news/135630/v-epic-games-store-razdadut-super-meat-boy-forever-vmesto-tryoh-igr-fallout/,https://en.wikipedia.org/wiki/Super_Meat_Boy_Forever,Team Meat,"Team Meat, [, a, ]","Switch, Windows, Linux, December 23, 2020, PS4, PS5, Xbox One, Xbox Series X/S, April 16, 2021, Android, iOS, April 20, 2023",Platform,Tommunism Engine,,,Ridiculon,,,,Tommy Refenes,Single-player,"Super Meat Boy Forever is a 2020 platform video game developed and published by Team Meat. It was released for Nintendo Switch , Windows and Linux in 2020, PlayStation 4 , Playstation 5 , Xbox One and Xbox Series X/S in 2021 and Android and iOS in 2023. Originally planned as a mobile-only version of Super Meat Boy , Super Meat Boy Forever was gradually developed into a full-fledged sequel featuring its new auto-runner control scheme and randomly generated levels.","The game received mixed reviews from critics. It was followed by a spinoff, Dr. Fetus' Mean Meat Machine and a sequel, Super Meat Boy 3D ."
2024-02-15 00:00:00,2024-02-22 00:00:00,Thursday,7,,Dakar Desert Rally,,FFD0E0E3,15-22 February 2024,Dakar Desert Rally,2024.0,https://ru.wikipedia.org/wiki/Dakar_Desert_Rally?action=edit&redlink=1,https://www.igromania.ru/news/135554/v-egs-nachali-besplatno-otdavat-dakar-desert-rally-i-skoro-otdadut-fallout/,https://en.wikipedia.org/wiki/Dakar_Desert_Rally,,,,,,,,,,,,,,"The Dakar Rally ( French : Le Rallye Dakar ) or simply "" The Dakar "" ( Le Dakar ), formerly known as the Paris–Dakar Rally ( Le Rallye Paris-Dakar ), is an annual rally raid organised by the Amaury Sport Organisation (ASO). It is an off-road endurance event traversing terrain much tougher than conventional rallying , and the vehicles used are typically true off-road vehicles and motorcycles , rather than modified on-road vehicles. Most of the competitive special sections are off-road, crossing dunes, mud, camel grass , rocks, and erg . Stages vary from short distances up to 800–900 kilometres (500–560 mi) per day. Driver fatigue, lack of skill, and the rough terrain usually result in accidents and serious injuries.","The event began in 1978 as a rally from Paris, France , to Dakar , Senegal . Between 1992 and 2007 some editions did not start in Paris or did not arrive in Dakar, but the rally kept its name. Security threats in Mauritania led to the cancellation of the 2008 rally , and from 2009 to 2019 the rally was held in South America . Since 2020, the rally has been held in Saudi Arabia . The rally is open to amateurs and professionals, with professionals typically making up about eighty percent of participants."
2024-02-08 00:00:00,2024-02-19 00:00:00,Thursday,11,pack2,Dying Light - Shu Warrior Bundle,"Requires base game (payable): Dying Light, already gifted",FFFFF2CC,,,,,,,,,,,,,,,,,,,,,
2024-02-08 00:00:00,2024-02-15 00:00:00,Thursday,7,,Doki Doki Literature Club Plus!,,FFD0E0E3,8-15 February 2024,Doki Doki Literature Club Plus!,2024.0,https://ru.wikipedia.org/wiki/Doki_Doki_Literature_Club!,https://www.igromania.ru/news/135308/v-egs-besplatno-otdayut-doki-doki-literature-club-i-razdadut-dakar-desert-rally/,https://en.wikipedia.org/wiki/Doki_Doki_Literature_Club_Plus%21,"Team Salvato, [, a, ]",,"Original, WW, :, September 22, 2017, Plus!, WW, :, June 30, 2021",Visual novel,"Ren'Py, Unity, (, Plus!, )",,,,,Dan Salvato,Dan Salvato,Dan Salvato,Single-player,,
2024-02-08 00:00:00,2024-02-15 00:00:00,Thursday,7,,Lost Castle,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2024-02-01 00:00:00,2024-02-08 00:00:00,Thursday,7,,Doors: Paradox,,FFD0E0E3,1-8 February 2024,Doors: Paradox,2024.0,https://ru.wikipedia.org/wiki/Doors:_Paradox?action=edit&redlink=1,https://www.igromania.ru/news/135072/egs-nachala-razdavat-golovolomku-doors-paradox-i-skoro-podarit-srazu-dve-igryi/,,,,,,,,,,,,,,,,
2024-01-25 00:00:00,2024-02-01 00:00:00,Thursday,7,,Infinifactory,,FFD0E0E3,25 January - 1 February 2024,Infinifactory,2024.0,https://ru.wikipedia.org/wiki/Infinifactory?action=edit&redlink=1,https://kanobu.ru/news/v-epic-games-store-nachalas-razdacha-stroitelnogo-pazla-infinifactory-481286/,https://en.wikipedia.org/wiki/Infinifactory,Zachtronics,Zachtronics,"Linux, ,, OS X, ,, Windows, June 30, 2015, PlayStation 4, December 22, 2015",Puzzle,Unity,,,Matthew Burns,,Zach Barth,,,Single-player,"Infinifactory is a puzzle video game developed and published by Zachtronics , initially released on Microsoft Windows , OS X , and Linux on June 30, 2015. The game was later released on PlayStation 4 in December 2015. In the game, the player takes the role of a human abducted by aliens and forced to construct assembly lines to create certain objects for apparently-nefarious purposes. The game combines elements of Zachtronics' previous SpaceChem and Infiniminer , with the assembly lines being built from blocks in a three-dimensional space .",
2024-01-18 00:00:00,2024-01-25 00:00:00,Thursday,7,,"LOVE (enhanced version, 2014)",Part of collection: LOVE,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2024-01-18 00:00:00,2024-01-25 00:00:00,Thursday,7,,"LOVE Classic (classic version, 2008 recoded in 2020)",Part of collection: LOVE,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2024-01-11 00:00:00,2024-01-18 00:00:00,Thursday,7,,Sail Forth,,FFD0E0E3,11-18 January 2024,Sail Forth,2024.0,https://ru.wikipedia.org/wiki/Sail_Forth?action=edit&redlink=1,https://ixbt.games/news/2024/01/11/v-egs-nacalas-i-slomalas-razdaca-uze-izvestnaya-sleduyushhaya-besplatnaya-igra.html,https://en.wikipedia.org/wiki/Sail_Forth,Festive Vector,Quantum Astrophysicists Guild,21 December 2022,Action-adventure,,,,Andrew Nack,,,,,Single-player,"Sail Forth is an action-adventure game developed by Festive Vector and published by Quantum Astrophysicists Guild. It was released on 21 December 2022 for Steam , Epic Games , PlayStation 4 , Xbox One , Nintendo Switch , PlayStation 5 and Xbox Series X/S .",
2024-01-04 00:00:00,2024-01-11 00:00:00,Thursday,7,,Marvel's Guardians of the Galaxy,,FFB6D7A8,,,,,,,,,,,,,,,,,,,,,
2024-01-03 00:00:00,2024-01-04 00:00:00,Wednesday,1,dupe,A Plague Tale: Innocence,,FFB6D7A8,5-12 August 2021,A Plague Tale: Innocence,2021.0,https://ru.wikipedia.org/wiki/A_Plague_Tale:_Innocence,https://www.igromania.ru/news/107386/V_Epic_Games_Store_besplatno_otdayut_A_Plague_Tale_Innocence_i_Minit.html,https://en.wikipedia.org/wiki/A_Plague_Tale%3A_Innocence,Asobo Studio,Focus Home Interactive,"PS4, Windows, Xbox One, 14 May 2019, NS, PS5, Xbox Series X/S, 6 July 2021",,Zouna,,Olivier Ponsonnet,Olivier Deriviere,,Kevin Choteau,Sébastien Renard,Alain Guyet,Single-player,"A Plague Tale: Innocence is an action-adventure stealth game developed by Asobo Studio and published by Focus Home Interactive . The game was released for PlayStation 4 , Windows , and Xbox One in May 2019. It was made available on the cloud-based service Amazon Luna in November 2020. The PlayStation 5 and Xbox Series X/S versions of the game were released in July 2021, alongside a cloud version for the Nintendo Switch .","Set in mid-14th century Aquitaine , France, during the Hundred Years' War , the game focuses on the plight of Amicia de Rune and her ill brother Hugo as they flee from soldiers of the French Inquisition and from hordes of rats that are spreading the black plague . The player controls Amicia, using a combination of stealth and limited tools to hide from, distract, or knock out soldiers, evade rat hordes, and solve puzzles, incorporating elements of survival horror games.

A Plague Tale: Innocence received generally positive reviews from critics and sold over one million units by July 2020. A sequel, A Plague Tale: Requiem , was released in 2022."
2024-01-03 00:00:00,2024-01-04 00:00:00,Wednesday,1,dupe,A Plague Tale: Innocence,,FFB6D7A8,3 January 2024,A Plague Tale: Innocence,2024.0,https://ru.wikipedia.org/wiki/A_Plague_Tale:_Innocence,https://www.igromania.ru/news/134116/v-epic-games-store-nachali-besplatno-otdavat-a-plague-tale-innocence/,https://en.wikipedia.org/wiki/A_Plague_Tale%3A_Innocence,Asobo Studio,Focus Home Interactive,"PS4, Windows, Xbox One, 14 May 2019, NS, PS5, Xbox Series X/S, 6 July 2021",,Zouna,,Olivier Ponsonnet,Olivier Deriviere,,Kevin Choteau,Sébastien Renard,Alain Guyet,Single-player,"A Plague Tale: Innocence is an action-adventure stealth game developed by Asobo Studio and published by Focus Home Interactive . The game was released for PlayStation 4 , Windows , and Xbox One in May 2019. It was made available on the cloud-based service Amazon Luna in November 2020. The PlayStation 5 and Xbox Series X/S versions of the game were released in July 2021, alongside a cloud version for the Nintendo Switch .","Set in mid-14th century Aquitaine , France, during the Hundred Years' War , the game focuses on the plight of Amicia de Rune and her ill brother Hugo as they flee from soldiers of the French Inquisition and from hordes of rats that are spreading the black plague . The player controls Amicia, using a combination of stealth and limited tools to hide from, distract, or knock out soldiers, evade rat hordes, and solve puzzles, incorporating elements of survival horror games.

A Plague Tale: Innocence received generally positive reviews from critics and sold over one million units by July 2020. A sequel, A Plague Tale: Requiem , was released in 2022."
2024-01-02 00:00:00,2024-01-03 00:00:00,Tuesday,1,,20 Minutes Till Dawn,,FFB6D7A8,2 January 2024,20 Minutes Till Dawn,2024.0,https://ru.wikipedia.org/wiki/20_Minutes_Till_Dawn?action=edit&redlink=1,https://www.igromania.ru/news/134103/v-epic-games-store-startovala-besplatnaya-razdacha-20-minutes-till-dawn/,https://en.wikipedia.org/wiki/20_Minutes_Till_Dawn,flanne,,"macOS, ,, Windows, June 8, 2023, Android, ,, iOS, September 9, 2022, [, 1, ], Nintendo Switch, December 21, 2023",,"Unity, [, 2, ]",,,,,,,,Single-player,"20 Minutes Till Dawn is a 2022 roguelike game created by the independent developer flanne. The player controls a character who fights against continuous waves of monsters, with the goal being to survive the onslaught until dawn. During each round a player earns gems, with which they are able to unlock additional characters, weapons, and runes for subsequent sessions. The gameplay of 20 Minutes Till Dawn is inspired by Vampire Survivors , with the main difference being that the characters in 20 Minutes Till Dawn do not attack or recharge their weapons automatically.","The game was released in early access on Steam on June 8, 2022, and was ported to Android and iOS by Erabit Studios on September 9, 2022. The game exited early access on Steam with version 1.0 on June 8, 2023. A Nintendo Switch port was released on December 21, 2023"
2024-01-01 00:00:00,2024-01-02 00:00:00,Monday,1,,Escape Academy,,FFB6D7A8,1 January 2024,Escape Academy,2024.0,https://ru.wikipedia.org/wiki/Escape_Academy?action=edit&redlink=1,https://www.championat.com/cybersport/news-5379540-v-epic-games-store-razdayut-simulyator-pobega-iz-komnat-escape-academy.html,https://en.wikipedia.org/wiki/Escape_Academy,Coin Crew Games,,"Playstation 4, ,, Playstation 5, ,, Windows, ,, Xbox One, ,, Xbox Series X, July 14, 2022, Nintendo Switch, September 12, 2023",,,,,doseone,,,,,,"Escape Academy is a 2022 puzzle video game developed by Coin Crew Games and published by iam8bit and Skybound Games. It was released for Windows , PlayStation 4 , PlayStation 5 , Xbox One and Xbox Series X/S on July 14, 2022, to a generally positive reception.",
2024-01-01 00:00:00,2024-01-02 00:00:00,Monday,1,,Escape Academy,,FFB6D7A8,16-23 January 2025,Escape Academy,2025.0,https://ru.wikipedia.org/wiki/Escape_Academy?action=edit&redlink=1,https://www.igromania.ru/news/146515/v-epic-games-store-stali-besplatno-otdavat-kooperativnuyu-golovolomku-escape-academy/,https://en.wikipedia.org/wiki/Escape_Academy,Coin Crew Games,,"Playstation 4, ,, Playstation 5, ,, Windows, ,, Xbox One, ,, Xbox Series X, July 14, 2022, Nintendo Switch, September 12, 2023",,,,,doseone,,,,,,"Escape Academy is a 2022 puzzle video game developed by Coin Crew Games and published by iam8bit and Skybound Games. It was released for Windows , PlayStation 4 , PlayStation 5 , Xbox One and Xbox Series X/S on July 14, 2022, to a generally positive reception.",
2023-12-31 00:00:00,2024-01-01 00:00:00,Sunday,1,,Ghostrunner,,FFB6D7A8,31 December 2023,Ghostrunner,2023.0,https://ru.wikipedia.org/wiki/Ghostrunner,https://gamerant.com/epic-games-store-mystery-game-december-2023-ghostrunner-leaks-egs/,https://en.wikipedia.org/wiki/Ghostrunner,,,"PlayStation 4, Windows, Xbox One, 27 October 2020, Nintendo Switch, 10 November 2020, Amazon Luna, 6 April 2021, PlayStation 5, Xbox Series X/S, 28 September 2021",,"Unreal Engine 4, [, 1, ]",,,Daniel Deluxe,,,,,Single-player,"Ghostrunner is a 2020 action platform video game co-developed by One more Level and Slipgate Ironworks , produced by 3D Realms , and co-published by 505 Games and All in! Games . The game was released for PlayStation 4 , Windows and Xbox One in October 2020, and Nintendo Switch in November 2020, followed by a next gen release for PlayStation 5 and Xbox Series X/S in September 2021. A version for Amazon Luna was made available in April 2021. A story expansion, titled Ghostrunner: Project Hel , was released on 3 March 2022.","Ghostrunner received positive reviews from critics and has sold over 2.5 million units as of September 2023. A sequel, Ghostrunner 2 , released on 26 October 2023."
