FROM,TO,DAY,DAYS,TYPE,Title_gsheets,NOTES,COLOR_CATEGORY,Date,Title_wiki,Year,Game Wiki Link,Source Links,Original_Title,HLTB_Found,HLTB_Game_Name,HLTB_Main_Story,HLTB_Main_Extra,HLTB_Completionist,HLTB_All_Styles,HLTB_Review_Score,HLTB_Platforms,HLTB_Release_World,HLTB_Similarity,HLTB_Match_Score,HLTB_Query_Used
2025-12-26 00:00:00,2025-12-27 00:00:00,Friday,1,,We Were Here Together,,FFB6D7A8,26 December 2025,We Were Here Together,2025.0,https://ru.wikipedia.org/wiki/We_Were_Here_Together,https://www.goha.ru/v-egs-razdayut-kooperativnoe-priklyuchenie-we-were-here-together-l5ZWkN,We Were Here Together,True,We Were Here Together,6.54,7.49,8.94,7.17,75.0,"PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,We Were Here Together
2025-12-25 00:00:00,2026-01-01 00:00:00,Thursday,7,dupe3,Monument Valley,,FFF4CCCC,4-11 September 2025,Monument Valley,2025.0,https://ru.wikipedia.org/wiki/Monument_Valley_(%D0%B8%D0%B3%D1%80%D0%B0),https://dtf.ru/games/4006477-razdacha-monument-valley-epic-games-store,Monument Valley,True,Monument Valley,1.46,2.34,2.73,2.12,80.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2014.0,1.0,1.0,Monument Valley
2025-12-25 00:00:00,2026-01-01 00:00:00,Thursday,7,dupe3,Monument Valley 2,,FFF4CCCC,,,,,,Monument Valley 2,True,Monument Valley 2,1.55,1.68,1.73,1.67,80.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2017.0,1.0,1.0,Monument Valley 2
2025-12-25 00:00:00,2025-12-26 00:00:00,Thursday,1,,Disco Elysium: The Final Cut,,FFB6D7A8,,,,,,Disco Elysium: The Final Cut,True,Disco Elysium,23.73,33.13,48.08,32.03,89.0,"Google Stadia, Mac, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2019.0,1.0,0.96,Disco Elysium: The Final Cut
2025-12-24 00:00:00,2025-12-25 00:00:00,Wednesday,1,dupe,The Callisto Protocol,,FFB6D7A8,22-29 August 2024,The Callisto Protocol,2024.0,https://ru.wikipedia.org/wiki/The_Callisto_Protocol,https://www.igromania.ru/news/141810/v-epic-games-store-stali-besplatno-otdavat-horror-the-callisto-protocol-i-otdadut-fallout/,The Callisto Protocol,True,The Callisto Protocol,10.1,12.05,15.69,11.36,68.0,"PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,The Callisto Protocol
2025-12-24 00:00:00,2025-12-25 00:00:00,Wednesday,1,dupe,The Callisto Protocol,,FFB6D7A8,24 December 2025,The Callisto Protocol,2025.0,https://ru.wikipedia.org/wiki/The_Callisto_Protocol,https://www.igromania.ru/news/161017/the-callisto-protocol-besplatno-razdayut-v-epic-games-store/,The Callisto Protocol,True,The Callisto Protocol,10.1,12.05,15.69,11.36,68.0,"PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,The Callisto Protocol
2025-12-23 00:00:00,2025-12-24 00:00:00,Tuesday,1,,Bloodstained: Ritual of the Night,,FFB6D7A8,23 December 2025,Bloodstained: Ritual of the Night,2025.0,https://ru.wikipedia.org/wiki/Bloodstained:_Ritual_of_the_Night,https://dtf.ru/games/4552967-razdacha-bloodstained-ritual-of-the-night-v-egs,Bloodstained: Ritual of the Night,True,Bloodstained: Ritual of the Night,14.04,20.68,35.56,21.34,79.0,"Amazon Luna, Google Stadia, Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Bloodstained: Ritual of the Night
2025-12-22 00:00:00,2026-01-05 00:00:00,Monday,14,pack,Train Sim World® 6: Spirit of Steam: Liverpool Lime Street - Crewe,Requires base game (payable): Train Sim World® 6,FFD0E0E3,,,,,,Train Sim World® 6: Spirit of Steam: Liverpool Lime Street - Crewe,False,,,,,,,,,,,
2025-12-22 00:00:00,2025-12-23 00:00:00,Monday,1,,Paradise Killer,,FFB6D7A8,22 December 2025,Paradise Killer,2025.0,https://ru.wikipedia.org/wiki/Paradise_Killer,https://dtf.ru/games/4550838-razdacha-igry-paradise-killer-v-egs-dlya-rossii,Paradise Killer,True,Paradise Killer,11.57,14.17,15.29,14.14,81.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2020.0,1.0,1.0,Paradise Killer
2025-12-21 00:00:00,2025-12-22 00:00:00,Sunday,1,,Sorry We're Closed,,FFB6D7A8,21 December 2025,Sorry We're Closed,2025.0,https://ru.wikipedia.org/w/index.php?title=Sorry_We%E2%80%99re_Closed&action=edit&redlink=1,https://vgtimes.ru/news/142182-v-egs-nachalas-pyataya-prazdnichnaya-razdacha.-daryat-horror-sorry-were-closed.html,Sorry We're Closed,True,Sorry We're Closed,6.92,8.24,12.09,7.77,78.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2024.0,1.0,1.0,Sorry We're Closed
2025-12-20 00:00:00,2025-12-21 00:00:00,Saturday,1,,Blood West,,FFB6D7A8,20 December 2025,Blood West,2025.0,https://ru.wikipedia.org/w/index.php?title=Blood_West&action=edit&redlink=1,https://dtf.ru/games/4546685-razdacha-stealth-shutera-blood-west-v-egs,Blood West,True,Blood West,13.56,22.01,34.73,22.39,74.0,"PC, PlayStation 5, Xbox Series X/S",2022.0,1.0,1.0,Blood West
2025-12-19 00:00:00,2025-12-20 00:00:00,Friday,1,,Eternights,,FFB6D7A8,19 December 2025,Eternights,2025.0,https://ru.wikipedia.org/w/index.php?title=Eternights&action=edit&redlink=1,https://www.igromania.ru/news/160810/eshken-simulyator-svidanij-eternights-stali-besplatno-otdavat-v-epic-games-store/,Eternights,True,Eternights,11.5,13.12,17.26,12.84,71.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5",2023.0,1.0,1.0,Eternights
2025-12-18 00:00:00,2025-12-25 00:00:00,Thursday,7,mobile,Shotgun King: The Final Checkmate,,FFF4CCCC,,,,,,Shotgun King: The Final Checkmate,True,Shotgun King: The Final Checkmate,1.51,9.5,47.55,3.65,71.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Shotgun King: The Final Checkmate
2025-12-18 00:00:00,2025-12-19 00:00:00,Thursday,1,,Jotunnslayer: Hordes of Hel,,FFB6D7A8,18 December 2025,Jotunnslayer: Hordes of Hel,2025.0,https://ru.wikipedia.org/wiki/Jotunnslayer:_Hordes_of_Hel,https://dtf.ru/games/4542089-razdacha-jotunnslayer-hordes-of-hel-v-egs,Jotunnslayer: Hordes of Hel,True,Jotunnslayer: Hordes of Hel,6.18,10.63,21.8,8.94,70.0,"PC, PlayStation 5, Xbox Series X/S",2025.0,1.0,1.0,Jotunnslayer: Hordes of Hel
2025-12-12 00:00:00,2025-12-18 00:00:00,Friday,6,,Hogwarts Legacy,,FFB6D7A8,11-18 December 2025,Hogwarts Legacy,2025.0,https://ru.wikipedia.org/wiki/Hogwarts_Legacy,https://dtf.ru/sale/4528415-razdacha-hogwarts-legacy-v-egs,Hogwarts Legacy,True,Hogwarts Legacy,26.69,45.24,72.01,47.72,78.0,"Nintendo Switch, Nintendo Switch 2, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2023.0,1.0,1.0,Hogwarts Legacy
2025-12-11 00:00:00,2025-12-18 00:00:00,Thursday,7,mobile,Dead Cells,,FFF4CCCC,,,,,,Dead Cells,True,Dead Cells,14.07,32.01,90.96,21.78,82.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One",2018.0,1.0,1.0,Dead Cells
2025-12-04 00:00:00,2025-12-11 00:00:00,Thursday,7,mobile,The Darkside Detective,,FFF4CCCC,4-11 December 2025,The Darkside Detective,2025.0,https://ru.wikipedia.org/w/index.php?title=The_Darkside_Detective&action=edit&redlink=1,https://kanobu.ru/news/v-egs-startovala-razdacha-besplatnyih-the-darkside-detective-i-the-jackbox-party-pack-4-509583/,The Darkside Detective,True,The Darkside Detective,3.71,5.67,6.47,5.24,75.0,"Google Stadia, Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One",2017.0,1.0,1.0,The Darkside Detective
2025-12-04 00:00:00,2025-12-11 00:00:00,Thursday,7,mobile,The Darkside Detective,,FFF4CCCC,12-19 February 2026,The Darkside Detective,2026.0,https://ru.wikipedia.org/w/index.php?title=The_Darkside_Detective&action=edit&redlink=1,https://dtf.ru/games/4779222-razdacha-nobody-wants-to-die-v-egs-nedostupna-dlya-rossii,The Darkside Detective,True,The Darkside Detective,3.71,5.67,6.47,5.24,75.0,"Google Stadia, Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One",2017.0,1.0,1.0,The Darkside Detective
2025-12-04 00:00:00,2025-12-11 00:00:00,Thursday,7,,The Darkside Detective,,FFD0E0E3,4-11 December 2025,The Darkside Detective,2025.0,https://ru.wikipedia.org/w/index.php?title=The_Darkside_Detective&action=edit&redlink=1,https://kanobu.ru/news/v-egs-startovala-razdacha-besplatnyih-the-darkside-detective-i-the-jackbox-party-pack-4-509583/,The Darkside Detective,True,The Darkside Detective,3.71,5.67,6.47,5.24,75.0,"Google Stadia, Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One",2017.0,1.0,1.0,The Darkside Detective
2025-12-04 00:00:00,2025-12-11 00:00:00,Thursday,7,,The Darkside Detective,,FFD0E0E3,12-19 February 2026,The Darkside Detective,2026.0,https://ru.wikipedia.org/w/index.php?title=The_Darkside_Detective&action=edit&redlink=1,https://dtf.ru/games/4779222-razdacha-nobody-wants-to-die-v-egs-nedostupna-dlya-rossii,The Darkside Detective,True,The Darkside Detective,3.71,5.67,6.47,5.24,75.0,"Google Stadia, Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One",2017.0,1.0,1.0,The Darkside Detective
2025-12-04 00:00:00,2025-12-11 00:00:00,Thursday,7,,Jackbox Party Pack 4,,FFD0E0E3,,,,,,Jackbox Party Pack 4,True,The Jackbox Party Pack 4,3.76,7.05,7.45,5.67,72.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,0.9090909090909092,0.94,Jackbox Party Pack 4
2025-11-27 00:00:00,2025-12-04 00:00:00,Thursday,7,mobile,Universe for Sale,,FFF4CCCC,27 November - 4 December 2025,Universe for Sale,2025.0,https://ru.wikipedia.org/w/index.php?title=Universe_for_Sale&action=edit&redlink=1,https://dtf.ru/games/4421466-razdacha-universe-for-sale-v-egs,Universe for Sale,True,Universe For Sale,5.29,5.36,6.2,5.53,72.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Universe for Sale
2025-11-27 00:00:00,2025-12-04 00:00:00,Thursday,7,,Universe for Sale,,FFD0E0E3,27 November - 4 December 2025,Universe for Sale,2025.0,https://ru.wikipedia.org/w/index.php?title=Universe_for_Sale&action=edit&redlink=1,https://dtf.ru/games/4421466-razdacha-universe-for-sale-v-egs,Universe for Sale,True,Universe For Sale,5.29,5.36,6.2,5.53,72.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Universe for Sale
2025-11-20 00:00:00,2025-11-27 00:00:00,Thursday,7,mobile,Zoeti,,FFF4CCCC,20-27 November 2025,Zoeti,2025.0,https://ru.wikipedia.org/w/index.php?title=Zoeti&action=edit&redlink=1,https://www.igromania.ru/news/159250/v-egs-stali-besplatno-otdavat-rogalik-zoeti-i-strategiyu-godzilla-voxel-wars/,Zoeti,True,Zoeti,7.36,9.19,0.0,7.88,57.0,PC,2023.0,1.0,1.0,Zoeti
2025-11-20 00:00:00,2025-11-27 00:00:00,Thursday,7,,Godzilla Voxel Wars,,FFD0E0E3,,,,,,Godzilla Voxel Wars,True,Godzilla Voxel Wars,18.73,0.0,0.0,18.73,48.0,"Mac, Nintendo Switch, PC",2023.0,1.0,1.0,Godzilla Voxel Wars
2025-11-20 00:00:00,2025-11-27 00:00:00,Thursday,7,,Zoeti,,FFD0E0E3,20-27 November 2025,Zoeti,2025.0,https://ru.wikipedia.org/w/index.php?title=Zoeti&action=edit&redlink=1,https://www.igromania.ru/news/159250/v-egs-stali-besplatno-otdavat-rogalik-zoeti-i-strategiyu-godzilla-voxel-wars/,Zoeti,True,Zoeti,7.36,9.19,0.0,7.88,57.0,PC,2023.0,1.0,1.0,Zoeti
2025-11-13 00:00:00,2025-11-20 00:00:00,Thursday,7,mobile,Scourgebringer,,FFF4CCCC,13-20 November 2025,Scourgebringer,2025.0,https://ru.wikipedia.org/w/index.php?title=Scourgebringer&action=edit&redlink=1,https://dtf.ru/games/4152161-razdacha-igr-v-egs-songs-of-silence-scourgebringer-i-zero-hour,Scourgebringer,True,ScourgeBringer,8.13,11.23,13.43,10.31,70.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation Vita, Xbox One",2020.0,1.0,1.0,Scourgebringer
2025-11-13 00:00:00,2025-11-20 00:00:00,Thursday,7,,Scourgebringer,,FFD0E0E3,13-20 November 2025,Scourgebringer,2025.0,https://ru.wikipedia.org/w/index.php?title=Scourgebringer&action=edit&redlink=1,https://dtf.ru/games/4152161-razdacha-igr-v-egs-songs-of-silence-scourgebringer-i-zero-hour,Scourgebringer,True,ScourgeBringer,8.13,11.23,13.43,10.31,70.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation Vita, Xbox One",2020.0,1.0,1.0,Scourgebringer
2025-11-13 00:00:00,2025-11-20 00:00:00,Thursday,7,,Songs of Silence,,FFD0E0E3,,,,,,Songs of Silence,True,Songs of Silence,12.82,30.0,57.5,24.12,64.0,"PC, PlayStation 5, Xbox Series X/S",2024.0,1.0,1.0,Songs of Silence
2025-11-13 00:00:00,2025-11-20 00:00:00,Thursday,7,,Zero Hour,,FFD0E0E3,,,,,,Zero Hour,True,Zero Hour,14.36,0.0,0.0,14.36,62.0,PC,2020.0,1.0,1.0,Zero Hour
2025-11-06 00:00:00,2025-11-13 00:00:00,Thursday,7,pack3,Idle Champions of the Forgotten Realms - Nixie's Champions of Renown Pack,"In-game content, log into game to get",FFF4CCCC,,,,,,Idle Champions of the Forgotten Realms - Nixie's Champions of Renown Pack,False,,,,,,,,,,,
2025-11-06 00:00:00,2025-11-13 00:00:00,Thursday,7,,Felix The Reaper,,FFD0E0E3,6-13 November 2025,Felix the Reaper,2025.0,https://ru.wikipedia.org/w/index.php?title=Felix_the_Reaper&action=edit&redlink=1,https://dtf.ru/games/4137384-razdacha-felix-the-reaper-v-egs,Felix The Reaper,True,Felix The Reaper,4.89,7.48,10.64,6.03,58.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Felix The Reaper
2025-11-06 00:00:00,2025-11-13 00:00:00,Thursday,7,pack,Idle Champions of the Forgotten Realms - Nixie's Champions of Renown Pack,"In-game content, log into game to get",FFD0E0E3,,,,,,Idle Champions of the Forgotten Realms - Nixie's Champions of Renown Pack,False,,,,,,,,,,,
2025-10-30 00:00:00,2025-11-06 00:00:00,Thursday,7,mobile,Bendy and the Ink Machine,,FFF4CCCC,30 October - 6 November 2025,Bendy and the Ink Machine,2025.0,https://ru.wikipedia.org/wiki/Bendy_and_the_Ink_Machine,https://ixbt.games/news/2025/11/01/bendy-and-the-ink-machine-besplatno-razdaiut-v-mobilnom-egs-na-android-i-ios.html,Bendy and the Ink Machine,True,Bendy and the Ink Machine,4.58,7.0,11.85,5.57,67.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2018.0,1.0,1.0,Bendy and the Ink Machine
2025-10-30 00:00:00,2025-11-06 00:00:00,Thursday,7,,Bendy and the Ink Machine,,FFD0E0E3,30 October - 6 November 2025,Bendy and the Ink Machine,2025.0,https://ru.wikipedia.org/wiki/Bendy_and_the_Ink_Machine,https://ixbt.games/news/2025/11/01/bendy-and-the-ink-machine-besplatno-razdaiut-v-mobilnom-egs-na-android-i-ios.html,Bendy and the Ink Machine,True,Bendy and the Ink Machine,4.58,7.0,11.85,5.57,67.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2018.0,1.0,1.0,Bendy and the Ink Machine
2025-10-30 00:00:00,2025-11-06 00:00:00,Thursday,7,,Five Nights at Freddy's: Into the Pit,,FFD0E0E3,,,,,,Five Nights at Freddy's: Into the Pit,True,Five Nights at Freddy's: Into the Pit,4.16,5.55,16.56,5.2,75.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2024.0,1.0,1.0,Five Nights at Freddy's: Into the Pit
2025-10-23 00:00:00,2025-10-30 00:00:00,Thursday,7,mobile,Doodle Farm: Breeds and Beasts,,FFF4CCCC,,,,,,Doodle Farm: Breeds and Beasts,False,,,,,,,,,,,
2025-10-23 00:00:00,2025-10-30 00:00:00,Thursday,7,,Fear the Spotlight,,FFD0E0E3,23-30 October 2025,Fear the Spotlight,2025.0,https://ru.wikipedia.org/w/index.php?title=Fear_the_Spotlight&action=edit&redlink=1,https://www.igromania.ru/news/157706/v-epic-games-store-stali-besplatno-otdavat-horror-fear-the-spotlight-pro-shkolnyie-tajnyi/,Fear the Spotlight,True,Fear The Spotlight,3.6,4.57,6.22,4.56,76.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2024.0,1.0,1.0,Fear the Spotlight
2025-10-16 00:00:00,2025-10-23 00:00:00,Thursday,7,mobile,Samorost 3,,FFF4CCCC,,,,,,Samorost 3,True,Samorost 3,4.64,5.12,5.13,5.02,77.0,"Mobile, PC",2016.0,1.0,1.0,Samorost 3
2025-10-16 00:00:00,2025-10-23 00:00:00,Thursday,7,,Amnesia: The Bunker,,FFD0E0E3,16-23 October 2025,Amnesia: The Bunker,2025.0,https://ru.wikipedia.org/wiki/Amnesia:_The_Bunker,https://www.igromania.ru/news/157318/v-egs-nachalas-besplatnaya-razdacha-horrora-amnesia-the-bunker-i-priklyucheniya-samorost-3/,Amnesia: The Bunker,True,Amnesia: The Bunker,5.45,7.4,13.67,6.78,77.0,"Nintendo Switch, PC, PlayStation 4, Xbox One, Xbox Series X/S",2023.0,1.0,1.0,Amnesia: The Bunker
2025-10-16 00:00:00,2025-10-23 00:00:00,Thursday,7,,Samorost 3,,FFD0E0E3,,,,,,Samorost 3,True,Samorost 3,4.64,5.12,5.13,5.02,77.0,"Mobile, PC",2016.0,1.0,1.0,Samorost 3
2025-10-09 00:00:00,2025-10-16 00:00:00,Thursday,7,mobile,Double Dragon Trilogy,,FFF4CCCC,,,,,,Double Dragon Trilogy,True,Double Dragon Trilogy,1.98,2.15,7.45,2.88,53.0,PC,2015.0,1.0,1.0,Double Dragon Trilogy
2025-10-09 00:00:00,2025-10-16 00:00:00,Thursday,7,pack,Albion Online - Rogue Journeyman Bundle,"In-game content, log into game to get",FFD0E0E3,,,,,,Albion Online - Rogue Journeyman Bundle,False,,,,,,,,,,,
2025-10-09 00:00:00,2025-10-16 00:00:00,Thursday,7,,Gravity Circuit,,FFD0E0E3,9-16 October 2025,Gravity Circuit,2025.0,https://ru.wikipedia.org/w/index.php?title=Gravity_Circuit&action=edit&redlink=1,https://www.igromania.ru/news/156875/v-epic-games-store-stali-besplatno-otdavat-gravity-circuit-rashvalennyij-2d-platformer/,Gravity Circuit,True,Gravity Circuit,4.89,6.17,13.52,6.19,81.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, PlayStation 5",2023.0,1.0,1.0,Gravity Circuit
2025-10-02 00:00:00,2025-10-09 00:00:00,Thursday,7,mobile,Doodle Devil: Dark Side,,FFF4CCCC,,,,,,Doodle Devil: Dark Side,False,,,,,,,,,,,
2025-10-02 00:00:00,2025-10-09 00:00:00,Thursday,7,pack,Firestone Online Idle RPG - Special Offer,"In-game content, log into game to get",FFD0E0E3,,,,,,Firestone Online Idle RPG - Special Offer,False,,,,,,,,,,,
2025-10-02 00:00:00,2025-10-09 00:00:00,Thursday,7,,Nightingale,,FFD0E0E3,2-9 October 2025,Nightingale,2025.0,https://ru.wikipedia.org/w/index.php?title=Nightingale_(%D0%B8%D0%B3%D1%80%D0%B0)&action=edit&redlink=1,https://dtf.ru/games/4063053-razdacha-nightingale-v-egs-viktorianskij-vyzhivach,Nightingale,True,Nightingale,26.38,51.23,124.0,41.2,56.0,PC,2024.0,1.0,1.0,Nightingale
2025-09-25 00:00:00,2025-10-02 00:00:00,Thursday,7,dupe3,Eastern Exorcist,,FFF4CCCC,25 September - 2 October 2025,Eastern Exorcist,2025.0,https://ru.wikipedia.org/w/index.php?title=Eastern_Exorcist&action=edit&redlink=1,https://www.igromania.ru/news/156123/v-epic-games-store-nachalas-besplatnaya-razdacha-eastern-exorcist-rolevogo-fentezi-ekshena/,Eastern Exorcist,True,Eastern Exorcist,5.01,8.71,15.64,7.88,67.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One, Xbox Series X/S",2020.0,1.0,1.0,Eastern Exorcist
2025-09-25 00:00:00,2025-10-02 00:00:00,Thursday,7,,Eastern Exorcist,,FFD0E0E3,25 September - 2 October 2025,Eastern Exorcist,2025.0,https://ru.wikipedia.org/w/index.php?title=Eastern_Exorcist&action=edit&redlink=1,https://www.igromania.ru/news/156123/v-epic-games-store-nachalas-besplatnaya-razdacha-eastern-exorcist-rolevogo-fentezi-ekshena/,Eastern Exorcist,True,Eastern Exorcist,5.01,8.71,15.64,7.88,67.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One, Xbox Series X/S",2020.0,1.0,1.0,Eastern Exorcist
2025-09-25 00:00:00,2025-10-02 00:00:00,Thursday,7,,Jorel’s Brother and The Most Important Game of the Galaxy,,FFD0E0E3,,,,,,Jorel’s Brother and The Most Important Game of the Galaxy,False,,,,,,,,,,,
2025-09-18 00:00:00,2025-09-25 00:00:00,Thursday,7,pack3,Road Redemption Mobile - Full Game,Requires base game (free): Road Redemption Mobile,FFF4CCCC,,,,,,Road Redemption Mobile - Full Game,False,,,,,,,,,,,
2025-09-18 00:00:00,2025-09-25 00:00:00,Thursday,7,mobile,Samorost 2,,FFF4CCCC,,,,,,Samorost 2,True,Samorost 2,1.05,1.07,1.11,1.06,68.0,"Browser, Mobile, PC",2009.0,1.0,1.0,Samorost 2
2025-09-18 00:00:00,2025-09-25 00:00:00,Thursday,7,,Project Winter,,FFD0E0E3,18-25 September 2025,Project Winter,2025.0,https://ru.wikipedia.org/w/index.php?title=Project_Winter&action=edit&redlink=1,https://dtf.ru/games/4035457-razdacha-project-winter-i-samorost-2-v-epic-games-store,Project Winter,True,Project Winter,9.82,19.78,123.78,49.2,66.0,"PC, Xbox One",2019.0,1.0,1.0,Project Winter
2025-09-18 00:00:00,2025-09-25 00:00:00,Thursday,7,,Samorost 2,,FFD0E0E3,,,,,,Samorost 2,True,Samorost 2,1.05,1.07,1.11,1.06,68.0,"Browser, Mobile, PC",2009.0,1.0,1.0,Samorost 2
2025-09-11 00:00:00,2025-09-18 00:00:00,Thursday,7,mobile,Monument Valley 2,,FFF4CCCC,,,,,,Monument Valley 2,True,Monument Valley 2,1.55,1.68,1.73,1.67,80.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2017.0,1.0,1.0,Monument Valley 2
2025-09-11 00:00:00,2025-09-18 00:00:00,Thursday,7,mobile,The Battle of Polytopia,,FFF4CCCC,11-18 September 2025,The Battle of Polytopia,2025.0,https://ru.wikipedia.org/wiki/The_Battle_of_Polytopia,https://www.igromania.ru/news/154997/kiberpank-ekshen-ghostrunner-2-besplatno-otdadut-v-egs-poka-mozhno-zabrat-monument-valley/,The Battle of Polytopia,True,The Battle of Polytopia,1.33,3.38,12.55,2.21,64.0,"Linux, Mac, Mobile, PC",2020.0,1.0,1.0,The Battle of Polytopia
2025-09-11 00:00:00,2025-09-18 00:00:00,Thursday,7,dupe,Ghostrunner 2,,FFD0E0E3,26 December 2024,Ghostrunner 2,2024.0,https://ru.wikipedia.org/w/index.php?title=Ghostrunner_2&action=edit&redlink=1,https://3dnews.ru/1115989/kiberpankoviy-slesher-ghostrunner-2-stal-novoy-besplatnoy-igroy-v-epic-games-store-razdacha-dostupna-v-rossii-i-prodlitsya-vsego-24-chasa,Ghostrunner 2,True,Ghostrunner II,8.4,11.16,17.04,10.48,76.0,"PC, PlayStation 5, Xbox Series X/S",2023.0,1.0,0.9,Ghostrunner 2
2025-09-11 00:00:00,2025-09-18 00:00:00,Thursday,7,,Monument Valley 2,,FFD0E0E3,,,,,,Monument Valley 2,True,Monument Valley 2,1.55,1.68,1.73,1.67,80.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2017.0,1.0,1.0,Monument Valley 2
2025-09-11 00:00:00,2025-09-18 00:00:00,Thursday,7,,The Battle of Polytopia,,FFD0E0E3,11-18 September 2025,The Battle of Polytopia,2025.0,https://ru.wikipedia.org/wiki/The_Battle_of_Polytopia,https://www.igromania.ru/news/154997/kiberpank-ekshen-ghostrunner-2-besplatno-otdadut-v-egs-poka-mozhno-zabrat-monument-valley/,The Battle of Polytopia,True,The Battle of Polytopia,1.33,3.38,12.55,2.21,64.0,"Linux, Mac, Mobile, PC",2020.0,1.0,1.0,The Battle of Polytopia
2025-09-04 00:00:00,2025-09-11 00:00:00,Thursday,7,mobile,Monument Valley,,FFF4CCCC,4-11 September 2025,Monument Valley,2025.0,https://ru.wikipedia.org/wiki/Monument_Valley_(%D0%B8%D0%B3%D1%80%D0%B0),https://dtf.ru/games/4006477-razdacha-monument-valley-epic-games-store,Monument Valley,True,Monument Valley,1.46,2.34,2.73,2.12,80.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2014.0,1.0,1.0,Monument Valley
2025-09-04 00:00:00,2025-09-11 00:00:00,Thursday,7,,Monument Valley,,FFD0E0E3,4-11 September 2025,Monument Valley,2025.0,https://ru.wikipedia.org/wiki/Monument_Valley_(%D0%B8%D0%B3%D1%80%D0%B0),https://dtf.ru/games/4006477-razdacha-monument-valley-epic-games-store,Monument Valley,True,Monument Valley,1.46,2.34,2.73,2.12,80.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2014.0,1.0,1.0,Monument Valley
2025-08-28 00:00:00,2025-09-04 00:00:00,Thursday,7,mobile,Machinarium,,FFF4CCCC,28 August - 4 September 2025,Machinarium,2025.0,https://ru.wikipedia.org/wiki/Machinarium,https://kanobu.ru/news/v-egs-nachalas-razdacha-besplatnyih-machinarium-i-make-way-504902/,Machinarium,True,Machinarium,5.11,5.34,5.99,5.3,77.0,"Mobile, Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita, Xbox One",2009.0,1.0,1.0,Machinarium
