title,from_date,giveaway_year,is_repeat,is_standalone_game,egs_meets_threshold,egs_original_price_usd,egs_publisher,egs_tags,mc_criticScore,hltb_main_story
Machinarium,2025-08-28,2025,False,True,True,19.99,Amanita Design s.r.o.,"Unique Visuals, Puzzle, Cloud Saves, Achievements, Single Player, Windows, Adventure, Controller Support, Challenging Puzzles, Indie",85.0,5.11
Machinarium,2025-08-28,2025,False,True,True,19.99,Amanita Design s.r.o.,"Unique Visuals, Puzzle, Cloud Saves, Achievements, Single Player, Windows, Adventure, Controller Support, Challenging Puzzles, Indie",85.0,5.11
Make Way,2025-08-28,2025,False,True,True,14.99,Secret Mode Limited,"Action, Online Multiplayer, Great for Quick Sessions, Diverse Characters, Gift A Game, RELAXING, Competitive Community, Cloud Saves, Achievements, Windows, Controller Support, Playful Visuals, Recommend this Game, Amazing Characters, Extremely Fun, Party, Cross Platform, Racing, Quickly Understand the Controls, Local Multiplayer, Great for Beginners",83.0,1.93
Strange Horticulture,2025-08-21,2025,False,True,True,14.99,Iceberg Interactive,"Great for Quick Sessions, Diverse Characters, RELAXING, Exploration, Cloud Saves, Achievements, Windows, Simulation, Puzzle, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",83.0,5.65
Kamaeru,2025-08-21,2025,False,True,True,19.99,Armor Games Studios,"Diverse Characters, RELAXING, Kind Community, Cloud Saves, Achievements, Easy Combat, Windows, Controller Support, Beautiful Visuals, Indie, Casual, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Single Player, Quickly Understand the Controls, Great for Beginners",70.0,4.89
Strange Horticulture,2025-08-21,2025,False,True,True,14.99,Iceberg Interactive,"Great for Quick Sessions, Diverse Characters, RELAXING, Exploration, Cloud Saves, Achievements, Windows, Simulation, Puzzle, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",83.0,5.65
Hidden Folks,2025-08-14,2025,False,True,True,14.99,Adriaan de Jongh,"Great for Quick Sessions, Diverse Characters, RELAXING, Achievements, Creative Community, Windows, Indie, Casual, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Comedy, Quickly Understand the Controls, Mac OS, Great for Beginners",83.0,3.68
Hidden Folks,2025-08-14,2025,False,True,True,14.99,Adriaan de Jongh,"Great for Quick Sessions, Diverse Characters, RELAXING, Achievements, Creative Community, Windows, Indie, Casual, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Comedy, Quickly Understand the Controls, Mac OS, Great for Beginners",83.0,3.68
Totally Reliable Delivery Service Standard Edition,2025-08-14,2025,True,True,True,14.99,"Infogrames, LLC","Online Multiplayer, Great for Quick Sessions, Diverse Characters, Gift A Game, Silly Community, Windows, Controller Support, Indie, Co-op, Casual, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Party, Physics, Cross Platform, Single Player, Quickly Understand the Controls, Local Multiplayer, Mac OS, Great for Beginners",,
112 Operator,2025-08-07,2025,False,True,True,24.99,Games Operators S.A.,"RELAXING, Achievements, Windows, Casual, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy, Quickly Understand the Controls, Great for Beginners",73.0,10.15
112 Operator,2025-08-07,2025,False,True,True,24.99,Games Operators S.A.,"RELAXING, Achievements, Windows, Casual, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy, Quickly Understand the Controls, Great for Beginners",73.0,10.15
Road Redemption,2025-08-07,2025,False,True,True,19.99,Plug In Digital SAS,"Action, RELAXING, Achievements, Windows, Co-op, Recommend this Game, Extremely Fun, Single Player, Racing, Quickly Understand the Controls, Local Multiplayer, Mac OS, Great for Beginners",70.0,5.72
Pilgrims,2025-07-31,2025,False,True,True,6.99,Amanita Design s.r.o.,"Cloud Saves, Achievements, Single Player, Windows, Adventure, Card Game, Indie",73.0,0.86
Keylocker | Turn Based Cyberpunk Action,2025-07-31,2025,False,True,True,19.99,Serenity Forge,"Diverse Characters, Achievements, Turn-Based, Serenity Forge Publisher Sale, Windows, Controller Support, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Inclusive Character Customization, Great for Beginners",69.0,20.0
Pilgrims,2025-07-31,2025,False,True,True,6.99,Amanita Design s.r.o.,"Cloud Saves, Achievements, Single Player, Windows, Adventure, Card Game, Indie",73.0,0.86
Doodle Mafia: Epic Alchemy,2025-07-24,2025,False,True,False,,,,52.0,
Legion TD 2,2025-07-24,2025,False,True,True,19.99,Ninja Kiwi,"Online Multiplayer, Diverse Characters, RELAXING, Competitive Community, Promotional Content, Achievements, Challenging Combat, Windows, Indie, Co-op, Tower Defense, Recommend this Game, Competitive, Amazing Characters, Extremely Fun, Cross Platform, Single Player, Strategy, Quickly Understand the Controls, Mac OS, Great for Beginners",,3.88
There Is No Game: Wrong Dimension,2025-07-17,2025,False,True,True,12.99,Draw Me A Pixel,"Casual, Cloud Saves, Achievements, Single Player, Windows, Comedy, Adventure",87.0,4.98
Sid Meier’s Civilization® VI Platinum Edition,2025-07-17,2025,False,True,False,,,,88.0,
Figment 2: Creed Valley,2025-07-10,2025,False,True,True,24.99,Bedtime Digital Games,"Action, Puzzle, Great Boss Battles, Achievements, Single Player, Windows, Adventure",76.0,4.07
Figment 2: Creed Valley,2025-07-10,2025,False,True,True,24.99,Bedtime Digital Games,"Action, Puzzle, Great Boss Battles, Achievements, Single Player, Windows, Adventure",76.0,4.07
Sky Racket,2025-07-10,2025,False,True,True,14.99,Double Dash Studios,"Co-op, Casual, Sports, Windows, Controller Support, Indie",72.0,2.42
Figment,2025-07-03,2025,False,True,True,19.99,Bedtime Digital Games,"Action, Great Boss Battles, Single Player, Windows, Adventure, Indie",75.0,
Backpack Hero,2025-07-03,2025,False,True,True,19.99,Pretty Soon S.A.,"Diverse Characters, RELAXING, Achievements, Turn-Based, Windows, Controller Support, Playful Visuals, Dungeon Crawler, Recommend this Game, Amazing Characters, Great Boss Battles, Extremely Fun, Single Player, Rogue-Lite, Quickly Understand the Controls, Mac OS, Great for Beginners",76.0,12.29
Figment,2025-07-03,2025,True,True,True,19.99,Bedtime Digital Games,"Action, Great Boss Battles, Single Player, Windows, Adventure, Indie",75.0,
Cultist Simulator,2025-06-26,2025,False,True,False,,,,71.0,19.37
Sable,2025-06-26,2025,True,True,True,24.99,Raw Fury,"Diverse Characters, RELAXING, Kind Community, Cloud Saves, Achievements, Easy Combat, Windows, Controller Support, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Open World, Adventure, Quickly Understand the Controls, Great for Beginners",76.0,7.42
Sable,2025-06-26,2025,True,True,True,24.99,Raw Fury,"Diverse Characters, RELAXING, Kind Community, Cloud Saves, Achievements, Easy Combat, Windows, Controller Support, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Open World, Adventure, Quickly Understand the Controls, Great for Beginners",76.0,7.42
Doodle God: Infinite Alchemy Merge,2025-06-19,2025,False,True,False,,,,,
The Operator,2025-06-19,2025,False,True,True,14.99,Bureau 81,"Puzzle, Narration, Cloud Saves, Single Player, Windows, Indie, Mac OS",78.0,3.55
shapez,2025-06-12,2025,False,True,True,9.99,tobspr Games,"RELAXING, Creative Community, Windows, Unique Visuals, Puzzle, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Quickly Understand the Controls, Great for Beginners",,26.61
DC Heroes United’s - Super Power Batman Bundle DLC,2025-06-12,2025,False,False,False,,,,79.0,
Two Point Hospital,2025-06-12,2025,False,True,True,29.99,SEGA,"Diverse Characters, RELAXING, Windows, Casual, Playful Visuals, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls, Great for Beginners",83.0,38.23
Ogu and the Secret Forest,2025-06-05,2025,False,True,True,24.99,Sinkhole Studio Inc.,"Action, Diverse Characters, RELAXING, Cloud Saves, Achievements, Windows, Controller Support, Puzzle, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Mac OS, Great for Beginners",,13.0
Deathloop,2025-06-05,2025,False,True,True,59.99,Bethesda Softworks,"Action, Diverse Characters, Cloud Saves, Creative Community, Windows, Unique Visuals, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Stealth, Adventure, Quickly Understand the Controls",88.0,16.38
Ogu and the Secret Forest,2025-06-05,2025,False,True,True,24.99,Sinkhole Studio Inc.,"Action, Diverse Characters, RELAXING, Cloud Saves, Achievements, Windows, Controller Support, Puzzle, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Mac OS, Great for Beginners",,13.0
Hell Let Loose - Summer Warfare Pack,2025-06-03,2025,False,False,False,,,,79.0,
LIMBO,2025-05-29,2025,False,True,True,12.49,Playdead,"Puzzle, Cloud Saves, Single Player, Windows, Controller Support, Challenging Puzzles, Platformer, Indie",90.0,3.58
LIMBO,2025-05-29,2025,False,True,True,12.49,Playdead,"Puzzle, Cloud Saves, Single Player, Windows, Controller Support, Challenging Puzzles, Platformer, Indie",90.0,3.58
LIMBO,2025-05-29,2025,True,True,True,12.49,Playdead,"Puzzle, Cloud Saves, Single Player, Windows, Controller Support, Challenging Puzzles, Platformer, Indie",90.0,3.58
LIMBO,2025-05-29,2025,True,True,True,12.49,Playdead,"Puzzle, Cloud Saves, Single Player, Windows, Controller Support, Challenging Puzzles, Platformer, Indie",90.0,3.58
Tiny Tina's Wonderlands,2025-05-29,2025,False,True,True,59.99,2K,"Action, Diverse Characters, RELAXING, Cloud Saves, Fantasy, Windows, Co-op, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Action-Adventure, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",78.0,16.11
Gigapocalypse,2025-05-22,2025,False,True,True,9.99,Headup Gmbh,"Action, Great for Quick Sessions, Diverse Characters, RELAXING, Achievements, Easy Combat, Windows, Controller Support, Retro, Indie, Playful Visuals, Recommend this Game, Competitive, Amazing Characters, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",,3.14
Deliver At All Cost,2025-05-22,2025,False,True,True,29.99,KONAMI,"Action, Diverse Characters, RELAXING, Cloud Saves, Achievements, Easy Combat, Windows, Controller Support, Recommend this Game, Narration, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",69.0,
Gigapocalypse,2025-05-22,2025,False,True,True,9.99,Headup Gmbh,"Action, Great for Quick Sessions, Diverse Characters, RELAXING, Achievements, Easy Combat, Windows, Controller Support, Retro, Indie, Playful Visuals, Recommend this Game, Competitive, Amazing Characters, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",,3.14
Sifu,2025-05-22,2025,True,True,False,,,,81.0,7.77
Fortnite -- Frosted Skyline Pack,2025-05-16,2025,False,False,False,,,,78.0,
Happy Game,2025-05-15,2025,False,True,True,14.99,Amanita Design s.r.o.,"Horror, Puzzle, Achievements, Single Player, Windows, Adventure, Controller Support",81.0,2.06
Dead Island 2,2025-05-15,2025,False,True,True,49.99,Deep Silver,"Action, Horror, Diverse Characters, RELAXING, Cloud Saves, Windows, Controller Support, Co-op, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners, Mac OS",73.0,16.12
Happy Game,2025-05-15,2025,False,True,True,14.99,Amanita Design s.r.o.,"Horror, Puzzle, Achievements, Single Player, Windows, Adventure, Controller Support",81.0,2.06
Asphalt Legends UNITE: Triple Decal Pack,2025-05-15,2025,False,False,False,,,,,
Disney Speedstorm - Monochromatic Pack - Racer Ariel,2025-05-15,2025,False,False,False,,,,,
Fall Guys - Digi Costume,2025-05-15,2025,False,False,False,,,,81.0,
Infinity Nikki MEGA Sale Bundle,2025-05-15,2025,False,False,False,,,,80.0,
Neverwinter - Epic Starter Pack,2025-05-15,2025,False,False,False,,,,74.0,
RAWMEN Sakura Gusoku Cosmetic Set,2025-05-15,2025,False,False,False,,,,,
Rocket League® - TriTrim Wheels,2025-05-15,2025,False,False,False,,,,85.0,
SMITE 2 Thanatoasty Bundle,2025-05-15,2025,False,False,False,,,,80.0,
Star Trek Online - Epic Starter Pack Bundle,2025-05-15,2025,False,False,False,,,,66.0,
World of Warships — Courbet Epic Plunder Pack,2025-05-15,2025,False,False,False,,,,81.0,
World of Warships x Azur Lane — Quest for AL Avrora,2025-05-15,2025,False,False,False,,,,81.0,
Wuthering Waves Giveaway,2025-05-15,2025,False,False,False,,,,71.0,
MR RACER: Premium,2025-05-08,2025,False,True,False,,,,,
Deadtime Defenders,2025-05-08,2025,False,True,True,9.99,Arcane Embers Game Studio Inc.,"Great for Quick Sessions, Cloud Saves, Achievements, Easy Combat, Windows, Controller Support, Indie, Extremely Fun, Action-Adventure, Shooter, Single Player, Quickly Understand the Controls, Great for Beginners",,1.72
Touch Type Tale,2025-05-08,2025,False,True,True,19.99,Mythwright,"Diverse Characters, Creative Community, Challenging Combat, Windows, Unique Visuals, Recommend this Game, Multiplayer, Competitive, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy, Quickly Understand the Controls, Great for Beginners",,11.17
LEGO® Star Wars™: The Skywalker Saga,2025-05-04,2025,True,True,True,49.99,Warner Bros. Games,"Action, Diverse Characters, RELAXING, Cloud Saves, Achievements, Easy Combat, Windows, Co-op, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",82.0,
LEGO® Star Wars™: The Skywalker Saga,2025-05-04,2025,True,True,True,49.99,Warner Bros. Games,"Action, Diverse Characters, RELAXING, Cloud Saves, Achievements, Easy Combat, Windows, Co-op, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",82.0,
Super Space Club,2025-05-01,2025,False,True,True,14.99,GrahamOfLegend,"Action, Cloud Saves, Achievements, Shooter, Single Player, Windows, Controller Support, Indie",,1.5
Super Space Club,2025-05-01,2025,False,True,True,14.99,GrahamOfLegend,"Action, Cloud Saves, Achievements, Shooter, Single Player, Windows, Controller Support, Indie",,1.5
Chuchel,2025-04-24,2025,False,True,True,14.99,Amanita Design s.r.o.,"Puzzle, Cloud Saves, Single Player, Windows, Adventure, Indie",81.0,2.08
Loop Hero,2025-04-24,2025,False,True,True,14.99,Devolver Digital,"Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Card Game, Quickly Understand the Controls, Mac OS, Great for Beginners",82.0,28.56
Albion Online - Free Welcome Gift,2025-04-24,2025,False,False,False,,,,72.0,
Chuchel,2025-04-24,2025,False,True,True,14.99,Amanita Design s.r.o.,"Puzzle, Cloud Saves, Single Player, Windows, Adventure, Indie",81.0,2.08
Botanicula,2025-04-17,2025,False,True,True,14.99,Amanita Design s.r.o.,"Puzzle, Cloud Saves, Achievements, Single Player, Windows, Adventure, Indie",82.0,3.45
Firestone Online Idle RPG - Special Offer,2025-04-17,2025,False,False,False,,,,,
Botanicula,2025-04-17,2025,False,True,True,14.99,Amanita Design s.r.o.,"Puzzle, Cloud Saves, Achievements, Single Player, Windows, Adventure, Indie",82.0,3.45
Firestone Online Idle RPG - Special Offer,2025-04-17,2025,False,False,False,,,,,
Bridge Constructor: The Walking Dead,2025-04-10,2025,False,True,True,9.99,Headup,"Simulation, Puzzle, Cloud Saves, Single Player, Windows, Strategy, Challenging Puzzles, Mac OS",72.0,8.62
